Year,DOY,hour,minute,Global Horiz [W/m^2]
2017,127,16,27,471.55
2017,127,16,28,466.86
2017,127,16,29,464.66
2017,127,16,30,461.05
2017,127,16,31,456.99
2017,127,16,32,454.82
2017,127,16,33,451.69
2017,127,16,34,448.36
2017,127,16,35,445.32
2017,127,16,36,442.45
2017,127,16,37,439.32
2017,127,16,38,437.09
2017,127,16,39,432.62
2017,127,16,40,428.75
2017,127,16,41,424.79
2017,127,16,42,422.09
2017,127,16,43,419.05
2017,127,16,44,416.58
2017,127,16,45,413.4
2017,127,16,46,409.71
2017,127,16,47,406.38
2017,127,16,48,402.65
2017,127,16,49,398.35
2017,127,16,50,393.28
2017,127,16,51,390.27
2017,127,16,52,387.71
2017,127,16,53,384.95
2017,127,16,54,379.47
2017,127,16,55,376.56
2017,127,16,56,373.66
2017,127,16,57,371.17
2017,127,16,58,369.26
2017,127,16,59,365.9
2017,127,17,0,363.31
2017,127,17,1,359.8
2017,127,17,2,356.21
2017,127,17,3,354.29
2017,127,17,4,351.02
2017,127,17,5,347.77
2017,127,17,6,343.62
2017,127,17,7,340.94
2017,127,17,8,336.11
2017,127,17,9,332.85
2017,127,17,10,329.49
2017,127,17,11,326.22
2017,127,17,12,323.26
2017,127,17,13,318.39
2017,127,17,14,314.14
2017,127,17,15,310.16
2017,127,17,16,308.12
2017,127,17,17,303.74
2017,127,17,18,302.92
2017,127,17,19,297.93
2017,127,17,20,293.24
2017,127,17,21,291.22
2017,127,17,22,287.22
2017,127,17,23,284.54
2017,127,17,24,281.53
2017,127,17,25,279.23
2017,127,17,26,276.19
2017,127,17,27,272.71
2017,127,17,28,267.57
2017,127,17,29,264.36
2017,127,17,30,260.18
2017,127,17,31,256.4
2017,127,17,32,251.2
2017,127,17,33,245.78
2017,127,17,34,244.27
2017,127,17,35,238.92
2017,127,17,36,237.2
2017,127,17,37,233.08
2017,127,17,38,228.42
2017,127,17,39,225
2017,127,17,40,222.37
2017,127,17,41,217.44
2017,127,17,42,219.62
2017,127,17,43,208.71
2017,127,17,44,201.06
2017,127,17,45,163.43
2017,127,17,46,138.14
2017,127,17,47,168.71
2017,127,17,48,179.85
2017,127,17,49,177.94
2017,127,17,50,179.78
2017,127,17,51,177.92
2017,127,17,52,179.49
2017,127,17,53,186.71
2017,127,17,54,184.39
2017,127,17,55,182.53
2017,127,17,56,180.75
2017,127,17,57,180.01
2017,127,17,58,178.04
2017,127,17,59,175.55
2017,127,18,0,173.52
2017,127,18,1,170.84
2017,127,18,2,167.64
2017,127,18,3,164.82
2017,127,18,4,162.26
2017,127,18,5,159.65
2017,127,18,6,156.18
2017,127,18,7,152.52
2017,127,18,8,147.54
2017,127,18,9,143.59
2017,127,18,10,140
2017,127,18,11,135.97
2017,127,18,12,133.41
2017,127,18,13,129.82
2017,127,18,14,126.52
2017,127,18,15,122.94
2017,127,18,16,119.19
2017,127,18,17,115.46
2017,127,18,18,112.55
2017,127,18,19,109.82
2017,127,18,20,105.66
2017,127,18,21,102.25
2017,127,18,22,99.822
2017,127,18,23,96.533
2017,127,18,24,93.05
2017,127,18,25,90.401
2017,127,18,26,87.453
2017,127,18,27,84.216
2017,127,18,28,80.862
2017,127,18,29,78.131
2017,127,18,30,75.623
2017,127,18,31,73.449
2017,127,18,32,70.662
2017,127,18,33,60.904
2017,127,18,34,48.51
2017,127,18,35,39.763
2017,127,18,36,36.936
2017,127,18,37,35.716
2017,127,18,38,35.26
2017,127,18,39,34.623
2017,127,18,40,32.291
2017,127,18,41,34.348
2017,127,18,42,35.867
2017,127,18,43,32.377
2017,127,18,44,29.162
2017,127,18,45,27.443
2017,127,18,46,26.224
2017,127,18,47,25.497
2017,127,18,48,24.859
2017,127,18,49,24.437
2017,127,18,50,24.647
2017,127,18,51,24.945
2017,127,18,52,22.057
2017,127,18,53,18.348
2017,127,18,54,16.241
2017,127,18,55,14.945
2017,127,18,56,14.273
2017,127,18,57,13.371
2017,127,18,58,12.808
2017,127,18,59,11.594
2017,127,19,0,10.091
2017,127,19,1,9.1578
2017,127,19,2,7.9626
2017,127,19,3,6.8075
2017,127,19,4,5.8219
2017,127,19,5,5.1751
2017,127,19,6,5.0457
2017,127,19,7,4.1771
2017,127,19,8,2.9542
2017,127,19,9,2.107
2017,127,19,10,1.8452
2017,127,19,11,1.2507
2017,127,19,12,0.50521
2017,127,19,13,-0.20948
2017,127,19,14,-0.43436
2017,127,19,15,-1.0566
2017,127,19,16,-1.2785
2017,127,19,17,-1.8453
2017,127,19,18,-1.984
2017,127,19,19,-2.2181
2017,127,19,20,-2.4554
2017,127,19,21,-2.9545
2017,127,19,22,-2.9576
2017,127,19,23,-2.9576
2017,127,19,24,-3.2134
2017,127,19,25,-3.6817
2017,127,19,26,-3.6971
2017,127,19,27,-3.6972
2017,127,19,28,-3.993
2017,127,19,29,-4.4244
2017,127,19,30,-4.4368
2017,127,19,31,-4.4368
2017,127,19,32,-4.4368
2017,127,19,33,-4.4369
2017,127,19,34,-4.44
2017,127,19,35,-4.443
2017,127,19,36,-4.4924
2017,127,19,37,-4.6372
2017,127,19,38,-5.1333
2017,127,19,39,-5.1087
2017,127,19,40,-5.0748
2017,127,19,41,-5.1364
2017,127,19,42,-5.1673
2017,127,19,43,-5.1735
2017,127,19,44,-5.1766
2017,127,19,45,-5.1766
2017,127,19,46,-5.1766
2017,127,19,47,-5.1766
2017,127,19,48,-5.1766
2017,127,19,49,-5.1766
2017,127,19,50,-5.1181
2017,127,19,51,-4.5419
2017,127,19,52,-4.4741
2017,127,19,53,-4.8285
2017,127,19,54,-4.9333
2017,127,19,55,-4.7515
2017,127,19,56,-4.4988
2017,127,19,57,-4.4403
2017,127,19,58,-4.4464
2017,127,19,59,-4.4372
2017,127,20,0,-4.4218
2017,127,20,1,-4.0181
2017,127,20,2,-3.6977
2017,127,20,3,-3.6977
2017,127,20,4,-3.6977
2017,127,20,5,-3.6977
2017,127,20,6,-3.6977
2017,127,20,7,-3.6823
2017,127,20,8,-3.4758
2017,127,20,9,-3.0475
2017,127,20,10,-2.9582
2017,127,20,11,-2.9582
2017,127,20,12,-2.9582
2017,127,20,13,-2.9582
2017,127,20,14,-2.9582
2017,127,20,15,-2.9582
2017,127,20,16,-2.9582
2017,127,20,17,-2.9582
2017,127,20,18,-3.0876
2017,127,20,19,-3.3927
2017,127,20,20,-3.3157
2017,127,20,21,-3.0784
2017,127,20,22,-2.9798
2017,127,20,23,-2.9583
2017,127,20,24,-2.9583
2017,127,20,25,-2.9583
2017,127,20,26,-2.9584
2017,127,20,27,-2.9584
2017,127,20,28,-2.9584
2017,127,20,29,-2.9584
2017,127,20,30,-2.9584
2017,127,20,31,-2.9584
2017,127,20,32,-2.9584
2017,127,20,33,-2.9584
2017,127,20,34,-2.9585
2017,127,20,35,-2.9585
2017,127,20,36,-2.9585
2017,127,20,37,-2.9585
2017,127,20,38,-2.9586
2017,127,20,39,-2.9586
2017,127,20,40,-2.9586
2017,127,20,41,-2.9586
2017,127,20,42,-2.9586
2017,127,20,43,-2.9586
2017,127,20,44,-2.9586
2017,127,20,45,-2.9586
2017,127,20,46,-2.9586
2017,127,20,47,-2.9586
2017,127,20,48,-2.9463
2017,127,20,49,-2.9586
2017,127,20,50,-2.9462
2017,127,20,51,-2.9031
2017,127,20,52,-2.8692
2017,127,20,53,-2.7829
2017,127,20,54,-2.7028
2017,127,20,55,-2.9001
2017,127,20,56,-2.9586
2017,127,20,57,-2.9525
2017,127,20,58,-2.9556
2017,127,20,59,-2.9463
2017,127,21,0,-2.9525
2017,127,21,1,-2.9032
2017,127,21,2,-2.6906
2017,127,21,3,-2.7029
2017,127,21,4,-2.8724
2017,127,21,5,-2.9587
2017,127,21,6,-2.9587
2017,127,21,7,-2.9587
2017,127,21,8,-2.9587
2017,127,21,9,-2.9587
2017,127,21,10,-2.9279
2017,127,21,11,-2.8509
2017,127,21,12,-2.9495
2017,127,21,13,-2.9587
2017,127,21,14,-2.9587
2017,127,21,15,-2.9587
2017,127,21,16,-2.9587
2017,127,21,17,-2.9587
2017,127,21,18,-2.8355
2017,127,21,19,-2.8817
2017,127,21,20,-2.9403
2017,127,21,21,-2.9588
2017,127,21,22,-2.8478
2017,127,21,23,-2.4009
2017,127,21,24,-2.4132
2017,127,21,25,-2.2222
2017,127,21,26,-2.2191
2017,127,21,27,-2.2191
2017,127,21,28,-2.2191
2017,127,21,29,-2.2191
2017,127,21,30,-2.2191
2017,127,21,31,-2.2191
2017,127,21,32,-2.2191
2017,127,21,33,-2.2191
2017,127,21,34,-2.216
2017,127,21,35,-2.2191
2017,127,21,36,-2.2191
2017,127,21,37,-2.2191
2017,127,21,38,-2.2191
2017,127,21,39,-2.2191
2017,127,21,40,-2.2191
2017,127,21,41,-2.2191
2017,127,21,42,-2.2191
2017,127,21,43,-2.2191
2017,127,21,44,-2.1266
2017,127,21,45,-2.0896
2017,127,21,46,-2.2098
2017,127,21,47,-2.2191
2017,127,21,48,-2.2192
2017,127,21,49,-2.2192
2017,127,21,50,-2.2192
2017,127,21,51,-2.2191
2017,127,21,52,-2.2191
2017,127,21,53,-2.2191
2017,127,21,54,-2.2191
2017,127,21,55,-2.2191
2017,127,21,56,-2.2191
2017,127,21,57,-2.2191
2017,127,21,58,-2.2191
2017,127,21,59,-2.2191
2017,127,22,0,-2.2191
2017,127,22,1,-2.2191
2017,127,22,2,-2.2992
2017,127,22,3,-2.4009
2017,127,22,4,-2.4533
2017,127,22,5,-2.5057
2017,127,22,6,-2.6413
2017,127,22,7,-2.7184
2017,127,22,8,-2.8787
2017,127,22,9,-2.9434
2017,127,22,10,-2.9588
2017,127,22,11,-2.9588
2017,127,22,12,-2.9588
2017,127,22,13,-2.9588
2017,127,22,14,-2.9588
2017,127,22,15,-2.9588
2017,127,22,16,-2.9588
2017,127,22,17,-2.9588
2017,127,22,18,-2.9588
2017,127,22,19,-2.9588
2017,127,22,20,-2.9589
2017,127,22,21,-2.9589
2017,127,22,22,-2.9589
2017,127,22,23,-2.9589
2017,127,22,24,-2.9589
2017,127,22,25,-2.9589
2017,127,22,26,-2.9589
2017,127,22,27,-2.9589
2017,127,22,28,-2.9589
2017,127,22,29,-2.9589
2017,127,22,30,-2.9589
2017,127,22,31,-2.9589
2017,127,22,32,-2.9589
2017,127,22,33,-2.9589
2017,127,22,34,-2.9589
2017,127,22,35,-2.959
2017,127,22,36,-2.959
2017,127,22,37,-2.959
2017,127,22,38,-2.9589
2017,127,22,39,-2.9589
2017,127,22,40,-2.9589
2017,127,22,41,-2.9589
2017,127,22,42,-2.9589
2017,127,22,43,-2.9589
2017,127,22,44,-2.8479
2017,127,22,45,-2.6106
2017,127,22,46,-2.9034
2017,127,22,47,-2.922
2017,127,22,48,-2.5398
2017,127,22,49,-2.6939
2017,127,22,50,-2.8912
2017,127,22,51,-2.959
2017,127,22,52,-2.9591
2017,127,22,53,-2.9591
2017,127,22,54,-2.9591
2017,127,22,55,-2.9591
2017,127,22,56,-2.9591
2017,127,22,57,-2.9591
2017,127,22,58,-2.9591
2017,127,22,59,-2.9592
2017,127,23,0,-2.9592
2017,127,23,1,-2.953
2017,127,23,2,-2.7311
2017,127,23,3,-2.5091
2017,127,23,4,-2.7095
2017,127,23,5,-2.2934
2017,127,23,6,-2.2194
2017,127,23,7,-2.2287
2017,127,23,8,-2.2626
2017,127,23,9,-2.4013
2017,127,23,10,-2.315
2017,127,23,11,-2.2194
2017,127,23,12,-2.2194
2017,127,23,13,-2.2194
2017,127,23,14,-2.2194
2017,127,23,15,-2.2194
2017,127,23,16,-2.2194
2017,127,23,17,-2.2225
2017,127,23,18,-2.2225
2017,127,23,19,-2.2193
2017,127,23,20,-2.2193
2017,127,23,21,-2.2193
2017,127,23,22,-2.2194
2017,127,23,23,-2.2194
2017,127,23,24,-2.2194
2017,127,23,25,-2.2194
2017,127,23,26,-2.2194
2017,127,23,27,-2.2194
2017,127,23,28,-2.2194
2017,127,23,29,-2.2194
2017,127,23,30,-2.2194
2017,127,23,31,-2.2194
2017,127,23,32,-2.2194
2017,127,23,33,-2.2194
2017,127,23,34,-2.2194
2017,127,23,35,-2.2194
2017,127,23,36,-2.2194
2017,127,23,37,-2.2194
2017,127,23,38,-2.2164
2017,127,23,39,-2.0407
2017,127,23,40,-1.9574
2017,127,23,41,-2.1886
2017,127,23,42,-2.2194
2017,127,23,43,-2.2195
2017,127,23,44,-2.2195
2017,127,23,45,-2.2195
2017,127,23,46,-2.2195
2017,127,23,47,-2.2195
2017,127,23,48,-2.2195
2017,127,23,49,-2.2195
2017,127,23,50,-2.2195
2017,127,23,51,-2.2195
2017,127,23,52,-2.2195
2017,127,23,53,-2.2195
2017,127,23,54,-2.2195
2017,127,23,55,-2.2195
2017,127,23,56,-2.2256
2017,127,23,57,-2.2195
2017,127,23,58,-2.3459
2017,127,23,59,-2.5308
2017,128,0,0,-2.3643
2017,128,0,1,-2.4877
2017,128,0,2,-2.7034
2017,128,0,3,-2.95
2017,128,0,4,-2.9161
2017,128,0,5,-2.8576
2017,128,0,6,-2.3274
2017,128,0,7,-2.2195
2017,128,0,8,-2.2195
2017,128,0,9,-2.2195
2017,128,0,10,-2.2195
2017,128,0,11,-2.2195
2017,128,0,12,-2.2195
2017,128,0,13,-2.2195
2017,128,0,14,-2.2195
2017,128,0,15,-2.2195
2017,128,0,16,-2.2195
2017,128,0,17,-2.2349
2017,128,0,18,-2.611
2017,128,0,19,-2.6048
2017,128,0,20,-2.6788
2017,128,0,21,-2.9254
2017,128,0,22,-2.9593
2017,128,0,23,-2.9593
2017,128,0,24,-2.9593
2017,128,0,25,-2.9593
2017,128,0,26,-2.9593
2017,128,0,27,-2.9593
2017,128,0,28,-2.9593
2017,128,0,29,-2.9593
2017,128,0,30,-2.9593
2017,128,0,31,-2.9593
2017,128,0,32,-2.9593
2017,128,0,33,-2.9593
2017,128,0,34,-2.9593
2017,128,0,35,-2.9593
2017,128,0,36,-2.9593
2017,128,0,37,-2.9593
2017,128,0,38,-2.9593
2017,128,0,39,-2.9593
2017,128,0,40,-2.9593
2017,128,0,41,-2.9624
2017,128,0,42,-3.209
2017,128,0,43,-3.6498
2017,128,0,44,-3.6991
2017,128,0,45,-3.6991
2017,128,0,46,-3.693
2017,128,0,47,-3.582
2017,128,0,48,-3.582
2017,128,0,49,-3.6991
2017,128,0,50,-3.6991
2017,128,0,51,-3.6991
2017,128,0,52,-3.7608
2017,128,0,53,-4.3496
2017,128,0,54,-4.439
2017,128,0,55,-4.439
2017,128,0,56,-4.4143
2017,128,0,57,-3.7731
2017,128,0,58,-3.6991
2017,128,0,59,-3.6991
2017,128,1,0,-3.6991
2017,128,1,1,-3.6991
2017,128,1,2,-3.6991
2017,128,1,3,-3.6991
2017,128,1,4,-3.6991
2017,128,1,5,-3.6991
2017,128,1,6,-3.6991
2017,128,1,7,-3.6992
2017,128,1,8,-3.7176
2017,128,1,9,-3.7423
2017,128,1,10,-3.8225
2017,128,1,11,-3.8595
2017,128,1,12,-3.8009
2017,128,1,13,-3.7423
2017,128,1,14,-3.7115
2017,128,1,15,-3.6992
2017,128,1,16,-3.6992
2017,128,1,17,-3.6992
2017,128,1,18,-3.6992
2017,128,1,19,-3.6992
2017,128,1,20,-3.6992
2017,128,1,21,-3.6837
2017,128,1,22,-3.6745
2017,128,1,23,-3.6992
2017,128,1,24,-3.6992
2017,128,1,25,-3.5944
2017,128,1,26,-3.394
2017,128,1,27,-3.3231
2017,128,1,28,-3.1135
2017,128,1,29,-3.1751
2017,128,1,30,-3.4741
2017,128,1,31,-3.3385
2017,128,1,32,-3.3138
2017,128,1,33,-3.5019
2017,128,1,34,-3.5697
2017,128,1,35,-3.5605
2017,128,1,36,-3.6159
2017,128,1,37,-3.656
2017,128,1,38,-3.6375
2017,128,1,39,-3.6899
2017,128,1,40,-3.6992
2017,128,1,41,-3.6992
2017,128,1,42,-3.6992
2017,128,1,43,-3.6992
2017,128,1,44,-3.693
2017,128,1,45,-3.2368
2017,128,1,46,-2.9594
2017,128,1,47,-2.9594
2017,128,1,48,-2.9594
2017,128,1,49,-2.9594
2017,128,1,50,-2.9594
2017,128,1,51,-2.9594
2017,128,1,52,-2.9594
2017,128,1,53,-2.9594
2017,128,1,54,-2.9594
2017,128,1,55,-2.9594
2017,128,1,56,-2.9594
2017,128,1,57,-2.9594
2017,128,1,58,-2.9594
2017,128,1,59,-2.9594
2017,128,2,0,-2.9594
2017,128,2,1,-2.9594
2017,128,2,2,-2.9594
2017,128,2,3,-2.9594
2017,128,2,4,-2.9594
2017,128,2,5,-2.9594
2017,128,2,6,-2.9594
2017,128,2,7,-2.9594
2017,128,2,8,-2.9594
2017,128,2,9,-2.9594
2017,128,2,10,-2.9594
2017,128,2,11,-2.9594
2017,128,2,12,-2.9594
2017,128,2,13,-2.9594
2017,128,2,14,-2.8392
2017,128,2,15,-2.2843
2017,128,2,16,-2.2195
2017,128,2,17,-2.2195
2017,128,2,18,-2.2195
2017,128,2,19,-2.2195
2017,128,2,20,-2.2226
2017,128,2,21,-2.2935
2017,128,2,22,-2.4908
2017,128,2,23,-2.7775
2017,128,2,24,-2.9502
2017,128,2,25,-2.9594
2017,128,2,26,-2.9594
2017,128,2,27,-2.9594
2017,128,2,28,-2.9594
2017,128,2,29,-2.9594
2017,128,2,30,-2.9594
2017,128,2,31,-2.9594
2017,128,2,32,-2.9594
2017,128,2,33,-2.9347
2017,128,2,34,-2.8885
2017,128,2,35,-2.7529
2017,128,2,36,-2.5247
2017,128,2,37,-2.8546
2017,128,2,38,-2.9594
2017,128,2,39,-2.9594
2017,128,2,40,-2.9594
2017,128,2,41,-2.9625
2017,128,2,42,-2.9594
2017,128,2,43,-2.9625
2017,128,2,44,-2.9717
2017,128,2,45,-2.9625
2017,128,2,46,-2.9594
2017,128,2,47,-2.9594
2017,128,2,48,-2.9594
2017,128,2,49,-2.9594
2017,128,2,50,-2.9594
2017,128,2,51,-2.9594
2017,128,2,52,-2.9594
2017,128,2,53,-2.9594
2017,128,2,54,-2.9594
2017,128,2,55,-2.6234
2017,128,2,56,-2.2257
2017,128,2,57,-2.2196
2017,128,2,58,-2.2196
2017,128,2,59,-2.2196
2017,128,3,0,-2.2874
2017,128,3,1,-2.8947
2017,128,3,2,-2.9594
2017,128,3,3,-2.9594
2017,128,3,4,-2.9594
2017,128,3,5,-2.9594
2017,128,3,6,-2.9594
2017,128,3,7,-2.9594
2017,128,3,8,-2.9502
2017,128,3,9,-2.9532
2017,128,3,10,-2.9409
2017,128,3,11,-2.9471
2017,128,3,12,-2.9594
2017,128,3,13,-2.9594
2017,128,3,14,-2.9594
2017,128,3,15,-2.9594
2017,128,3,16,-2.9902
2017,128,3,17,-3.5883
2017,128,3,18,-3.6993
2017,128,3,19,-3.6993
2017,128,3,20,-3.4896
2017,128,3,21,-2.9717
2017,128,3,22,-2.9594
2017,128,3,23,-2.9594
2017,128,3,24,-2.9594
2017,128,3,25,-2.9594
2017,128,3,26,-2.9594
2017,128,3,27,-2.9594
2017,128,3,28,-2.9594
2017,128,3,29,-2.9193
2017,128,3,30,-2.4847
2017,128,3,31,-2.2442
2017,128,3,32,-2.3182
2017,128,3,33,-2.7282
2017,128,3,34,-2.6758
2017,128,3,35,-2.3059
2017,128,3,36,-2.2905
2017,128,3,37,-2.235
2017,128,3,38,-2.2196
2017,128,3,39,-2.2196
2017,128,3,40,-2.2196
2017,128,3,41,-2.2196
2017,128,3,42,-2.2196
2017,128,3,43,-2.2196
2017,128,3,44,-2.2196
2017,128,3,45,-2.2196
2017,128,3,46,-2.2196
2017,128,3,47,-2.2196
2017,128,3,48,-2.2196
2017,128,3,49,-2.2196
2017,128,3,50,-2.2196
2017,128,3,51,-2.2196
2017,128,3,52,-2.2196
2017,128,3,53,-2.2196
2017,128,3,54,-2.2843
2017,128,3,55,-2.796
2017,128,3,56,-2.9594
2017,128,3,57,-2.9594
2017,128,3,58,-2.9594
2017,128,3,59,-2.9594
2017,128,4,0,-2.9594
2017,128,4,1,-2.9594
2017,128,4,2,-2.9286
2017,128,4,3,-2.6697
2017,128,4,4,-2.4261
2017,128,4,5,-2.2566
2017,128,4,6,-2.2381
2017,128,4,7,-2.2196
2017,128,4,8,-2.2196
2017,128,4,9,-2.2196
2017,128,4,10,-2.2196
2017,128,4,11,-2.2196
2017,128,4,12,-2.2196
2017,128,4,13,-2.2196
2017,128,4,14,-2.2196
2017,128,4,15,-2.2412
2017,128,4,16,-2.2812
2017,128,4,17,-2.6142
2017,128,4,18,-2.9594
2017,128,4,19,-2.9594
2017,128,4,20,-2.9594
2017,128,4,21,-2.8916
2017,128,4,22,-2.4014
2017,128,4,23,-2.2504
2017,128,4,24,-2.2196
2017,128,4,25,-2.2196
2017,128,4,26,-2.2196
2017,128,4,27,-2.2197
2017,128,4,28,-2.2259
2017,128,4,29,-2.454
2017,128,4,30,-2.8856
2017,128,4,31,-2.9596
2017,128,4,32,-2.9596
2017,128,4,33,-2.9595
2017,128,4,34,-2.9595
2017,128,4,35,-2.9595
2017,128,4,36,-2.9595
2017,128,4,37,-2.9595
2017,128,4,38,-2.9595
2017,128,4,39,-2.9595
2017,128,4,40,-2.9595
2017,128,4,41,-2.9595
2017,128,4,42,-2.9595
2017,128,4,43,-2.9595
2017,128,4,44,-2.9595
2017,128,4,45,-2.9595
2017,128,4,46,-2.9595
2017,128,4,47,-2.9595
2017,128,4,48,-2.9595
2017,128,4,49,-2.9595
2017,128,4,50,-2.9595
2017,128,4,51,-2.9533
2017,128,4,52,-2.3152
2017,128,4,53,-2.2196
2017,128,4,54,-1.9945
2017,128,4,55,-1.8497
2017,128,4,56,-1.8497
2017,128,4,57,-1.7109
2017,128,4,58,-1.3872
2017,128,4,59,-1.116
2017,128,5,0,-1.0605
2017,128,5,1,-0.37301
2017,128,5,2,0.15722
2017,128,5,3,0.5549
2017,128,5,4,1.1098
2017,128,5,5,1.5445
2017,128,5,6,1.9144
2017,128,5,7,2.2997
2017,128,5,8,3.1012
2017,128,5,9,3.8257
2017,128,5,10,4.4422
2017,128,5,11,5.105
2017,128,5,12,5.7339
2017,128,5,13,6.2241
2017,128,5,14,6.6587
2017,128,5,15,7.2876
2017,128,5,16,7.5651
2017,128,5,17,8.1754
2017,128,5,18,8.8783
2017,128,5,19,9.5072
2017,128,5,20,10.142
2017,128,5,21,11.036
2017,128,5,22,11.85
2017,128,5,23,12.556
2017,128,5,24,12.775
2017,128,5,25,13.354
2017,128,5,26,14.233
2017,128,5,27,14.868
2017,128,5,28,15.537
2017,128,5,29,16.268
2017,128,5,30,16.992
2017,128,5,31,17.498
2017,128,5,32,17.757
2017,128,5,33,18.327
2017,128,5,34,19.671
2017,128,5,35,20.79
2017,128,5,36,20.787
2017,128,5,37,20.716
2017,128,5,38,21.305
2017,128,5,39,22.168
2017,128,5,40,22.279
2017,128,5,41,23.046
2017,128,5,42,24.11
2017,128,5,43,25.377
2017,128,5,44,26.866
2017,128,5,45,29.196
2017,128,5,46,31.638
2017,128,5,47,33.423
2017,128,5,48,35.464
2017,128,5,49,36.928
2017,128,5,50,38.546
2017,128,5,51,40.636
2017,128,5,52,42.612
2017,128,5,53,44.974
2017,128,5,54,47.582
2017,128,5,55,49.582
2017,128,5,56,50.316
2017,128,5,57,52.97
2017,128,5,58,64.86
2017,128,5,59,71.38
2017,128,6,0,63.149
2017,128,6,1,57.958
2017,128,6,2,79.389
2017,128,6,3,79.749
2017,128,6,4,82.764
2017,128,6,5,86.414
2017,128,6,6,87.246
2017,128,6,7,90.234
2017,128,6,8,92.925
2017,128,6,9,97.161
2017,128,6,10,99.657
2017,128,6,11,104.63
2017,128,6,12,103.91
2017,128,6,13,87.419
2017,128,6,14,109.83
2017,128,6,15,112.5
2017,128,6,16,123.46
2017,128,6,17,126.88
2017,128,6,18,130.68
2017,128,6,19,134.95
2017,128,6,20,139.68
2017,128,6,21,143.97
2017,128,6,22,147.74
2017,128,6,23,148.67
2017,128,6,24,143.2
2017,128,6,25,141.29
2017,128,6,26,139.15
2017,128,6,27,153.95
2017,128,6,28,167.32
2017,128,6,29,163.5
2017,128,6,30,173.33
2017,128,6,31,176.95
2017,128,6,32,180.6
2017,128,6,33,184.49
2017,128,6,34,187.5
2017,128,6,35,189.85
2017,128,6,36,192.87
2017,128,6,37,195.74
2017,128,6,38,198.7
2017,128,6,39,201.73
2017,128,6,40,205.14
2017,128,6,41,207.96
2017,128,6,42,211.69
2017,128,6,43,215.4
2017,128,6,44,218.49
2017,128,6,45,220.68
2017,128,6,46,224.32
2017,128,6,47,227.61
2017,128,6,48,230.58
2017,128,6,49,232.75
2017,128,6,50,237.63
2017,128,6,51,239.68
2017,128,6,52,243.99
2017,128,6,53,243.91
2017,128,6,54,251.46
2017,128,6,55,257
2017,128,6,56,259.06
2017,128,6,57,263.23
2017,128,6,58,266.23
2017,128,6,59,269.83
2017,128,7,0,274.43
2017,128,7,1,277.55
2017,128,7,2,279.89
2017,128,7,3,282.29
2017,128,7,4,284.39
2017,128,7,5,287.61
2017,128,7,6,291.21
2017,128,7,7,295.46
2017,128,7,8,298.88
2017,128,7,9,302.3
2017,128,7,10,305.26
2017,128,7,11,309.24
2017,128,7,12,313.63
2017,128,7,13,316.52
2017,128,7,14,320.83
2017,128,7,15,323.48
2017,128,7,16,325.58
2017,128,7,17,329.26
2017,128,7,18,331.26
2017,128,7,19,333.53
2017,128,7,20,338.74
2017,128,7,21,339.83
2017,128,7,22,340.85
2017,128,7,23,342.7
2017,128,7,24,347.67
2017,128,7,25,349.77
2017,128,7,26,352.57
2017,128,7,27,355.46
2017,128,7,28,360.35
2017,128,7,29,364.03
2017,128,7,30,366.63
2017,128,7,31,368.2
2017,128,7,32,370.88
2017,128,7,33,375.51
2017,128,7,34,380.12
2017,128,7,35,384.49
2017,128,7,36,389.15
2017,128,7,37,391.89
2017,128,7,38,394.62
2017,128,7,39,399.46
2017,128,7,40,403.84
2017,128,7,41,404.84
2017,128,7,42,405.01
2017,128,7,43,411.02
2017,128,7,44,416.44
2017,128,7,45,419.48
2017,128,7,46,422.01
2017,128,7,47,424.42
2017,128,7,48,428.63
2017,128,7,49,432
2017,128,7,50,435.61
2017,128,7,51,426.3
2017,128,7,52,418.19
2017,128,7,53,450.23
2017,128,7,54,454.48
2017,128,7,55,457.97
2017,128,7,56,465.92
2017,128,7,57,471.88
2017,128,7,58,483.67
2017,128,7,59,493.95
2017,128,8,0,490.66
2017,128,8,1,444.4
2017,128,8,2,508.42
2017,128,8,3,498.14
2017,128,8,4,387.34
2017,128,8,5,387.97
2017,128,8,6,432.58
2017,128,8,7,312.01
2017,128,8,8,213.95
2017,128,8,9,387.18
2017,128,8,10,421.46
2017,128,8,11,323.68
2017,128,8,12,213.56
2017,128,8,13,261.91
2017,128,8,14,566.17
2017,128,8,15,573.55
2017,128,8,16,501.45
2017,128,8,17,602.17
2017,128,8,18,473.67
2017,128,8,19,481.55
2017,128,8,20,522.82
2017,128,8,21,439.63
2017,128,8,22,551.07
2017,128,8,23,558.95
2017,128,8,24,563.54
2017,128,8,25,570.99
2017,128,8,26,571.24
2017,128,8,27,569.02
2017,128,8,28,574.26
2017,128,8,29,581.36
2017,128,8,30,588.1
2017,128,8,31,591.56
2017,128,8,32,591.34
2017,128,8,33,590.53
2017,128,8,34,582.08
2017,128,8,35,579.47
2017,128,8,36,559.81
2017,128,8,37,547.51
2017,128,8,38,522.82
2017,128,8,39,516.62
2017,128,8,40,583.32
2017,128,8,41,569.98
2017,128,8,42,590.44
2017,128,8,43,593.43
2017,128,8,44,571.72
2017,128,8,45,602.96
2017,128,8,46,619.04
2017,128,8,47,609.3
2017,128,8,48,621.9
2017,128,8,49,624.03
2017,128,8,50,626.9
