Year,DOY,hour,minute,Global Horizontal [W/m^2]
2018,28,0,13,-1.70189
2018,28,0,14,-1.92313
2018,28,0,15,-2.37696
2018,28,0,16,-2.42234
2018,28,0,17,-2.56416
2018,28,0,18,-2.61522
2018,28,0,19,-2.49042
2018,28,0,20,-2.49043
2018,28,0,21,-2.52447
2018,28,0,22,-2.53583
2018,28,0,23,-2.54718
2018,28,0,24,-2.56419
2018,28,0,25,-2.54718
2018,28,0,26,-2.52449
2018,28,0,27,-2.51316
2018,28,0,28,-2.40537
2018,28,0,29,-2.3827
2018,28,0,30,-2.3827
2018,28,0,31,-2.3827
2018,28,0,32,-2.3827
2018,28,0,33,-2.38271
2018,28,0,34,-2.38271
2018,28,0,35,-2.38272
2018,28,0,36,-2.38272
2018,28,0,37,-2.38273
2018,28,0,38,-2.38273
2018,28,0,39,-2.3714
2018,28,0,40,-2.2863
2018,28,0,41,-2.25227
2018,28,0,42,-2.21257
2018,28,0,43,-2.17286
2018,28,0,44,-2.16152
2018,28,0,45,-2.15585
2018,28,0,46,-2.17288
2018,28,0,47,-2.25231
2018,28,0,48,-2.26366
2018,28,0,49,-2.25232
2018,28,0,50,-2.26934
2018,28,0,51,-2.21261
2018,28,0,52,-2.16723
2018,28,0,53,-2.20695
2018,28,0,54,-2.06512
2018,28,0,55,-1.97434
2018,28,0,56,-1.8779
2018,28,0,57,-1.87223
2018,28,0,58,-1.80415
2018,28,0,59,-1.78146
2018,28,1,0,-1.71905
2018,28,1,1,-1.7077
2018,28,1,2,-1.70203
2018,28,1,3,-1.70203
2018,28,1,4,-1.70204
2018,28,1,5,-1.70204
2018,28,1,6,-1.70204
2018,28,1,7,-1.70204
2018,28,1,8,-1.70204
2018,28,1,9,-1.70204
2018,28,1,10,-1.70204
2018,28,1,11,-1.70204
2018,28,1,12,-1.70204
2018,28,1,13,-1.70204
2018,28,1,14,-1.70204
2018,28,1,15,-1.6907
2018,28,1,16,-1.68502
2018,28,1,17,-1.70204
2018,28,1,18,-1.70204
2018,28,1,19,-1.67935
2018,28,1,20,-1.66233
2018,28,1,21,-1.61694
2018,28,1,22,-1.59992
2018,28,1,23,-1.58858
2018,28,1,24,-1.50915
2018,28,1,25,-1.52049
2018,28,1,26,-1.52617
2018,28,1,27,-1.52617
2018,28,1,28,-1.54319
2018,28,1,29,-1.56021
2018,28,1,30,-1.54886
2018,28,1,31,-1.57723
2018,28,1,32,-1.6907
2018,28,1,33,-1.70205
2018,28,1,34,-1.72474
2018,28,1,35,-1.8836
2018,28,1,36,-2.0765
2018,28,1,37,-2.24103
2018,28,1,38,-2.29209
2018,28,1,39,-2.29776
2018,28,1,40,-2.30911
2018,28,1,41,-2.36017
2018,28,1,42,-2.36585
2018,28,1,43,-2.37152
2018,28,1,44,-2.37719
2018,28,1,45,-2.34882
2018,28,1,46,-2.32046
2018,28,1,47,-2.2467
2018,28,1,48,-2.22968
2018,28,1,49,-2.18997
2018,28,1,50,-2.09352
2018,28,1,51,-1.94033
2018,28,1,52,-1.88361
2018,28,1,53,-1.84957
2018,28,1,54,-1.77015
2018,28,1,55,-1.74745
2018,28,1,56,-1.70207
2018,28,1,57,-1.70774
2018,28,1,58,-1.70208
2018,28,1,59,-1.70208
2018,28,2,0,-1.70209
2018,28,2,1,-1.70209
2018,28,2,2,-1.70209
2018,28,2,3,-1.70209
2018,28,2,4,-1.70209
2018,28,2,5,-1.70209
2018,28,2,6,-1.70209
2018,28,2,7,-1.70209
2018,28,2,8,-1.70209
2018,28,2,9,-1.70209
2018,28,2,10,-1.70209
2018,28,2,11,-1.69076
2018,28,2,12,-1.65105
2018,28,2,13,-1.63403
2018,28,2,14,-1.57731
2018,28,2,15,-1.55462
2018,28,2,16,-1.51491
2018,28,2,17,-1.54897
2018,28,2,18,-1.48089
2018,28,2,19,-1.28798
2018,28,2,20,-1.25962
2018,28,2,21,-1.23125
2018,28,2,22,-1.23126
2018,28,2,23,-1.25396
2018,28,2,24,-1.23126
